2024-02-05 13:25:38.596298: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libnvinfer.so.6'; dlerror: libnvinfer.so.6: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:38.596395: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libnvinfer_plugin.so.6'; dlerror: libnvinfer_plugin.so.6: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:38.596403: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:30] Cannot dlopen some TensorRT libraries. If you would like to use Nvidia GPU with TensorRT, please make sure the missing libraries mentioned above are installed properly.
2024-02-05 13:25:41.169140: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcuda.so.1
2024-02-05 13:25:41.217861: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1555] Found device 0 with properties: 
pciBusID: 0000:17:00.0 name: NVIDIA A100 80GB PCIe MIG 1g.10gb computeCapability: 8.0
coreClock: 1.41GHz coreCount: 14 deviceMemorySize: 9.50GiB deviceMemoryBandwidth: 225.30GiB/s
2024-02-05 13:25:41.218022: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudart.so.10.1'; dlerror: libcudart.so.10.1: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:41.220000: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcublas.so.10
2024-02-05 13:25:41.220849: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcufft.so.10
2024-02-05 13:25:41.221083: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcurand.so.10
2024-02-05 13:25:41.222704: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcusolver.so.10
2024-02-05 13:25:41.223496: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcusparse.so.10
2024-02-05 13:25:41.223597: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudnn.so.7'; dlerror: libcudnn.so.7: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:41.223604: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1592] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
2024-02-05 13:25:41.236927: I tensorflow/core/platform/cpu_feature_guard.cc:142] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 AVX512F FMA
2024-02-05 13:25:41.253508: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2800000000 Hz
2024-02-05 13:25:41.253639: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x55bb4c6cdd50 initialized for platform Host (this does not guarantee that XLA will be used). Devices:
2024-02-05 13:25:41.253646: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (0): Host, Default Version
2024-02-05 13:25:41.309871: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x55bb4c1c82e0 initialized for platform CUDA (this does not guarantee that XLA will be used). Devices:
2024-02-05 13:25:41.309895: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (0): NVIDIA A100 80GB PCIe MIG 1g.10gb, Compute Capability 8.0
2024-02-05 13:25:41.309989: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1096] Device interconnect StreamExecutor with strength 1 edge matrix:
2024-02-05 13:25:41.309999: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1102]      
=======> train step: 960000, lr: 0.000010, total_loss: 18.59,                  box_loss: 2.67, conf_loss: 15.38, category_loss: 0.55
=======> train step: 978813, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978814, lr: 0.000010, total_loss: 0.06,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978815, lr: 0.000010, total_loss: 0.40,                  box_loss: 0.36, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978816, lr: 0.000010, total_loss: 0.07,                  box_loss: 0.05, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978817, lr: 0.000010, total_loss: 0.32,                  box_loss: 0.28, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978818, lr: 0.000010, total_loss: 0.43,                  box_loss: 0.38, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978819, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978820, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978821, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978822, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978823, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978824, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978825, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.08, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978826, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978827, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978828, lr: 0.000010, total_loss: 0.30,                  box_loss: 0.27, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978829, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978830, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.07, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978831, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978832, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.07, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978833, lr: 0.000010, total_loss: 0.33,                  box_loss: 0.29, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978834, lr: 0.000010, total_loss: 0.42,                  box_loss: 0.38, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978835, lr: 0.000010, total_loss: 0.30,                  box_loss: 0.27, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978836, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978837, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978838, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978839, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978840, lr: 0.000010, total_loss: 0.28,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978841, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978842, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978843, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978844, lr: 0.000010, total_loss: 0.10,                  box_loss: 0.08, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978845, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978846, lr: 0.000010, total_loss: 0.40,                  box_loss: 0.37, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978847, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978848, lr: 0.000010, total_loss: 0.10,                  box_loss: 0.07, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978849, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978850, lr: 0.000010, total_loss: 0.30,                  box_loss: 0.27, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978851, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978852, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.05, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978853, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978854, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.25, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978855, lr: 0.000010, total_loss: 0.38,                  box_loss: 0.34, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978856, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978857, lr: 0.000010, total_loss: 0.21,                  box_loss: 0.18, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978858, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978859, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978860, lr: 0.000010, total_loss: 0.30,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978861, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978862, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.08, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978863, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978864, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978865, lr: 0.000010, total_loss: 0.30,                  box_loss: 0.28, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978866, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978867, lr: 0.000010, total_loss: 0.32,                  box_loss: 0.28, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978868, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978869, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978870, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978871, lr: 0.000010, total_loss: 0.32,                  box_loss: 0.28, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978872, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978873, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978874, lr: 0.000010, total_loss: 0.14,                  box_loss: 0.11, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978875, lr: 0.000010, total_loss: 0.35,                  box_loss: 0.31, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978876, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978877, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978878, lr: 0.000010, total_loss: 0.14,                  box_loss: 0.11, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978879, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978880, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978881, lr: 0.000010, total_loss: 0.31,                  box_loss: 0.28, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978882, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.18, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978883, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978884, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978885, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978886, lr: 0.000010, total_loss: 0.20,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978887, lr: 0.000010, total_loss: 0.43,                  box_loss: 0.40, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978888, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978889, lr: 0.000010, total_loss: 0.46,                  box_loss: 0.41, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978890, lr: 0.000010, total_loss: 0.35,                  box_loss: 0.31, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978891, lr: 0.000010, total_loss: 0.06,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978892, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978893, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.05, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978894, lr: 0.000010, total_loss: 0.05,                  box_loss: 0.03, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978895, lr: 0.000010, total_loss: 0.14,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978896, lr: 0.000010, total_loss: 0.05,                  box_loss: 0.03, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978897, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978898, lr: 0.000010, total_loss: 0.21,                  box_loss: 0.17, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978899, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978900, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978901, lr: 0.000010, total_loss: 0.20,                  box_loss: 0.17, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978902, lr: 0.000010, total_loss: 0.05,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978903, lr: 0.000010, total_loss: 0.28,                  box_loss: 0.25, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978904, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978905, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978906, lr: 0.000010, total_loss: 0.36,                  box_loss: 0.32, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978907, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978908, lr: 0.000010, total_loss: 0.34,                  box_loss: 0.30, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978909, lr: 0.000010, total_loss: 0.34,                  box_loss: 0.31, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978910, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978911, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978912, lr: 0.000010, total_loss: 0.14,                  box_loss: 0.11, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978913, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978914, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978915, lr: 0.000010, total_loss: 0.33,                  box_loss: 0.29, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978916, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978917, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978918, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978919, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.05, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978920, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978921, lr: 0.000010, total_loss: 0.07,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978922, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978923, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978924, lr: 0.000010, total_loss: 0.07,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978925, lr: 0.000010, total_loss: 0.21,                  box_loss: 0.18, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978926, lr: 0.000010, total_loss: 0.33,                  box_loss: 0.29, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978927, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.25, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978928, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978929, lr: 0.000010, total_loss: 0.32,                  box_loss: 0.29, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978930, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978931, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978932, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978933, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978934, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978935, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978936, lr: 0.000010, total_loss: 0.14,                  box_loss: 0.11, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978937, lr: 0.000010, total_loss: 0.21,                  box_loss: 0.17, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978938, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978939, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978940, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978941, lr: 0.000010, total_loss: 0.44,                  box_loss: 0.40, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978942, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978943, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978944, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978945, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978946, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978947, lr: 0.000010, total_loss: 0.36,                  box_loss: 0.33, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978948, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.18, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978949, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978950, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978951, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.08, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978952, lr: 0.000010, total_loss: 0.35,                  box_loss: 0.31, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978953, lr: 0.000010, total_loss: 0.42,                  box_loss: 0.39, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978954, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.05, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978955, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978956, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978957, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978958, lr: 0.000010, total_loss: 0.36,                  box_loss: 0.33, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978959, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978960, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.02
=======> train step: 978961, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978962, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978963, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.07, conf_loss: 0.00, category_loss: 0.03
=======> train step: 978964, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.04
=======> train step: 978965, lr: 0.000010, total_loss: 0.33,                  box_loss: 0.29, conf_loss: 0.00, category_loss: 0.04
